Customer ID,Customer,order_month,Region,Segment,Industry,Product,Sales
1026,CVS Health,2022-09-01,AMER,SMB,Retail,ContactMatcher,48.664
1053,Alphabet,2022-09-01,AMER,SMB,Tech,ChatBot Plugin,16.56
1046,Volkswagen,2023-06-01,EMEA,Strategic,Manufacturing,Marketing Suite - Gold,1347.52
1058,Pemex,2020-02-01,APJ,Strategic,Energy,Data Smasher,62.31
1058,Pemex,2020-02-01,APJ,Strategic,Energy,SaaS Connector Pack,20.32
1050,Mitsubishi,2023-02-01,EMEA,Strategic,Manufacturing,Storage,9.432
1042,Goldman Sachs Group,2020-11-01,EMEA,SMB,Finance,FinanceHub,34.86
1042,Goldman Sachs Group,2020-11-01,EMEA,SMB,Finance,SaaS Connector Pack,89.34
1092,UnitedHealth Group,2023-07-01,EMEA,Enterprise,Healthcare,Site Analytics,269.98
1092,UnitedHealth Group,2023-07-01,EMEA,Enterprise,Healthcare,Support,99.9
1092,UnitedHealth Group,2023-07-01,EMEA,Enterprise,Healthcare,SaaS Connector Pack,39.08
1016,Caterpillar,2023-09-01,AMER,Strategic,Manufacturing,Data Smasher,116.832
1047,Home Depot,2022-11-01,APJ,SMB,Retail,ContactMatcher,2.296
1027,Gazprom,2022-11-01,EMEA,SMB,Energy,FinanceHub,408.006
1027,Gazprom,2022-11-01,EMEA,SMB,Energy,Marketing Suite - Gold,40.44
1032,Itochu,2020-10-01,AMER,Enterprise,Finance,FinanceHub,122.352
1032,Itochu,2020-10-01,AMER,Enterprise,Finance,SaaS Connector Pack - Gold,15.28
1031,Royal Dutch Shell,2021-03-01,AMER,Strategic,Energy,Support,11.96
1051,Intel,2023-07-01,AMER,Enterprise,Tech,SaaS Connector Pack,15.84
1051,Intel,2023-07-01,AMER,Enterprise,Tech,ContactMatcher,86.376
1051,Intel,2023-07-01,AMER,Enterprise,Tech,ChatBot Plugin,18.24
1051,Intel,2023-07-01,AMER,Enterprise,Tech,ChatBot Plugin,13.12
1015,Samsung Electronics,2021-02-01,EMEA,Strategic,Tech,Site Analytics,105.98
1015,Samsung Electronics,2021-02-01,EMEA,Strategic,Tech,ContactMatcher,493.92
1004,Amazon,2023-06-01,APJ,Strategic,Tech,ContactMatcher,5.936
1081,Sprint Nextel,2023-03-01,APJ,SMB,Communications,SaaS Connector Pack - Gold,325.86
1017,Chevron,2021-07-01,APJ,SMB,Energy,FinanceHub,383.607
1017,Chevron,2021-07-01,APJ,SMB,Energy,Site Analytics,148.48
1017,Chevron,2021-07-01,APJ,SMB,Energy,Site Analytics,537.544
1017,Chevron,2021-07-01,APJ,SMB,Energy,ContactMatcher,1.928
1017,Chevron,2021-07-01,APJ,SMB,Energy,ChatBot Plugin,6.912
1017,Chevron,2021-07-01,APJ,SMB,Energy,SaaS Connector Pack,7.76
1017,Chevron,2021-07-01,APJ,SMB,Energy,Site Analytics,659.168
1042,Goldman Sachs Group,2023-05-01,EMEA,SMB,Finance,FinanceHub,5.76
1076,Bosch,2020-07-01,AMER,Strategic,Tech,ContactMatcher,351.216
1054,J.P. Morgan Chase & Co.,2020-12-01,AMER,SMB,Finance,FinanceHub,230.28
1054,J.P. Morgan Chase & Co.,2020-12-01,AMER,SMB,Finance,Support,12.84
1091,Panasonic,2022-02-01,EMEA,SMB,Tech,ContactMatcher,56.82
1047,Home Depot,2021-03-01,AMER,SMB,Retail,Storage,31.56
1047,Home Depot,2021-03-01,AMER,SMB,Retail,Marketing Suite - Gold,27.92
1030,Airbus,2023-10-01,AMER,SMB,Manufacturing,ContactMatcher,8.559
1044,Lukoil,2020-12-01,APJ,Strategic,Energy,SaaS Connector Pack - Gold,49.568
1063,McKesson,2020-05-01,APJ,SMB,Consumer Products,FinanceHub,127.869
1065,BNP Paribas,2021-12-01,AMER,Strategic,Finance,SaaS Connector Pack - Gold,271.44
1065,BNP Paribas,2021-12-01,AMER,Strategic,Finance,Site Analytics,110.352
1065,BNP Paribas,2021-12-01,AMER,Strategic,Finance,SaaS Connector Pack,36.4
1036,FedEx,2023-09-01,EMEA,Enterprise,Transportation,FinanceHub,419.136
1002,Aetna,2020-12-01,AMER,Strategic,Healthcare,Marketing Suite - Gold,100.704
1049,Humana,2023-12-01,EMEA,SMB,Healthcare,OneView,45.216
1049,Humana,2023-12-01,EMEA,SMB,Healthcare,ContactMatcher,28.782
1049,Humana,2023-12-01,EMEA,SMB,Healthcare,Support,24.448
1055,Johnson & Johnson,2021-11-01,APJ,SMB,Healthcare,ContactMatcher,10.476
1015,Samsung Electronics,2020-04-01,AMER,Enterprise,Tech,SaaS Connector Pack,76.14
1032,Itochu,2021-05-01,APJ,Enterprise,Finance,ChatBot Plugin,21.24
1032,Itochu,2021-05-01,APJ,Enterprise,Finance,ContactMatcher,127.96
1031,Royal Dutch Shell,2023-07-01,AMER,Enterprise,Energy,Alchemy,479.984
1092,UnitedHealth Group,2022-12-01,AMER,Enterprise,Healthcare,Site Analytics,657.93
1092,UnitedHealth Group,2022-12-01,AMER,Enterprise,Healthcare,SaaS Connector Pack,33.48
1092,UnitedHealth Group,2022-12-01,AMER,Enterprise,Healthcare,ChatBot Plugin,13.9
1092,UnitedHealth Group,2022-12-01,AMER,Enterprise,Healthcare,Marketing Suite - Gold,26.86
1045,Honda Motor,2020-04-01,APJ,SMB,Manufacturing,ContactMatcher,9.584
1036,FedEx,2021-06-01,EMEA,Enterprise,Transportation,ContactMatcher,113.1
1016,Caterpillar,2020-07-01,EMEA,Strategic,Manufacturing,Support,65.78
1028,Sony,2021-07-01,EMEA,Strategic,Tech,Data Smasher,239.7
1026,CVS Health,2022-09-01,EMEA,Enterprise,Retail,SaaS Connector Pack,25.632
1088,Tyson Foods,2022-06-01,EMEA,SMB,Consumer Products,FinanceHub,23.616
1073,PepsiCo,2022-08-01,AMER,Strategic,Consumer Products,ChatBot Plugin,8.26
1055,Johnson & Johnson,2023-11-01,AMER,Enterprise,Healthcare,SaaS Connector Pack - Gold,76.58
1055,Johnson & Johnson,2023-11-01,AMER,Enterprise,Healthcare,ChatBot Plugin,8.8
1055,Johnson & Johnson,2023-11-01,AMER,Enterprise,Healthcare,ContactMatcher,590.352
1055,Johnson & Johnson,2023-11-01,AMER,Enterprise,Healthcare,Storage,5.58
1055,Johnson & Johnson,2023-11-01,AMER,Enterprise,Healthcare,SaaS Connector Pack,25.02
1055,Johnson & Johnson,2023-11-01,AMER,Enterprise,Healthcare,Marketing Suite - Gold,452.55
1031,Royal Dutch Shell,2022-12-01,AMER,Strategic,Energy,Support,17.76
1031,Royal Dutch Shell,2022-12-01,AMER,Strategic,Energy,Site Analytics,302.384
1031,Royal Dutch Shell,2022-12-01,AMER,Strategic,Energy,FinanceHub,146.352
1031,Royal Dutch Shell,2022-12-01,AMER,Strategic,Energy,OneView,7.9
1031,Royal Dutch Shell,2022-12-01,AMER,Strategic,Energy,ContactMatcher,902.712
1031,Royal Dutch Shell,2022-12-01,AMER,Strategic,Energy,ChatBot Plugin,53.97
1015,Samsung Electronics,2022-12-01,EMEA,Enterprise,Tech,ChatBot Plugin,33.92
1092,UnitedHealth Group,2023-08-01,EMEA,Enterprise,Healthcare,Support,21.81
1092,UnitedHealth Group,2023-08-01,EMEA,Enterprise,Healthcare,OneView,91.6
1023,China National Petroleum,2021-07-01,APJ,Enterprise,Energy,FinanceHub,150.98
1023,China National Petroleum,2021-07-01,APJ,Enterprise,Energy,SaaS Connector Pack - Gold,137.25
1023,China National Petroleum,2021-07-01,APJ,Enterprise,Energy,Storage,11.52
1019,Cisco Systems,2021-05-01,EMEA,Enterprise,Tech,Support,18.272
1019,Cisco Systems,2021-05-01,EMEA,Enterprise,Tech,Support,153.728
1019,Cisco Systems,2021-05-01,EMEA,Enterprise,Tech,SaaS Connector Pack - Gold,12.224
1019,Cisco Systems,2021-05-01,EMEA,Enterprise,Tech,Data Smasher,167.944
1009,Ford Motor,2021-05-01,EMEA,SMB,Manufacturing,Site Analytics,45.99
1009,Ford Motor,2021-05-01,EMEA,SMB,Manufacturing,Marketing Suite - Gold,535.41
1009,Ford Motor,2021-05-01,EMEA,SMB,Manufacturing,ContactMatcher,6.096
1009,Ford Motor,2021-05-01,EMEA,SMB,Manufacturing,Support,45.36
1072,Oracle,2023-11-01,AMER,SMB,Tech,SaaS Connector Pack,47.12
1009,Ford Motor,2022-01-01,EMEA,Strategic,Manufacturing,ContactMatcher,31.36
1078,Prudential Financial,2023-01-01,EMEA,SMB,Finance,ChatBot Plugin,47.616
1078,Prudential Financial,2023-01-01,EMEA,SMB,Finance,Support,23.48
1041,General Motors,2022-09-01,APJ,Enterprise,Manufacturing,OneView,62.79
1041,General Motors,2022-09-01,APJ,Enterprise,Manufacturing,Storage,28.44
1099,Wells Fargo,2021-09-01,APJ,Strategic,Finance,Data Smasher,134.376
1039,BMW,2021-09-01,APJ,Enterprise,Manufacturing,Site Analytics,589.9
1039,BMW,2021-09-01,APJ,Enterprise,Manufacturing,FinanceHub,542.94
1064,Merck,2023-12-01,AMER,Enterprise,Healthcare,Alchemy,2879.952
1064,Merck,2023-12-01,AMER,Enterprise,Healthcare,ContactMatcher,90.48
1074,Pfizer,2021-10-01,APJ,Strategic,Healthcare,Marketing Suite - Gold,77.55
1031,Royal Dutch Shell,2023-09-01,EMEA,SMB,Energy,Support,8.832
1031,Royal Dutch Shell,2023-09-01,EMEA,SMB,Energy,Support,177.536
1031,Royal Dutch Shell,2023-09-01,EMEA,SMB,Energy,Marketing Suite - Gold,258.48
1031,Royal Dutch Shell,2023-09-01,EMEA,SMB,Energy,SaaS Connector Pack,14.136
1070,HSBC Holdings,2022-11-01,EMEA,Strategic,Finance,Marketing Suite - Gold,77.55
1070,HSBC Holdings,2022-11-01,EMEA,Strategic,Finance,Marketing Suite - Gold,24.88
1070,HSBC Holdings,2022-11-01,EMEA,Strategic,Finance,ChatBot Plugin,140.75
1070,HSBC Holdings,2022-11-01,EMEA,Strategic,Finance,Marketing Suite - Gold,36.63
1040,General Electric,2021-10-01,AMER,SMB,Finance,SaaS Connector Pack,17.14
1012,Berkshire Hathaway,2023-08-01,AMER,SMB,Finance,FinanceHub,51.75
1012,Berkshire Hathaway,2023-08-01,AMER,SMB,Finance,SaaS Connector Pack,123.96
1099,Wells Fargo,2021-08-01,AMER,Strategic,Finance,Marketing Suite,586.398
1099,Wells Fargo,2021-08-01,AMER,Strategic,Finance,Marketing Suite - Gold,80.98
1076,Bosch,2023-03-01,AMER,Strategic,Tech,Marketing Suite - Gold,242.94
1010,AT&T,2023-04-01,AMER,SMB,Communications,ChatBot Plugin,123.92
1010,AT&T,2023-04-01,AMER,SMB,Communications,ChatBot Plugin,12.39
1010,AT&T,2023-04-01,AMER,SMB,Communications,ChatBot Plugin,47.3
1039,BMW,2022-09-01,EMEA,SMB,Manufacturing,Alchemy,1599.92
1039,BMW,2022-09-01,EMEA,SMB,Manufacturing,SaaS Connector Pack - Gold,11.09
1005,American Express,2023-10-01,EMEA,SMB,Finance,ContactMatcher,3.168
1005,American Express,2023-10-01,EMEA,SMB,Finance,FinanceHub,579.136
1097,Walt Disney,2021-08-01,AMER,SMB,Communications,ContactMatcher,6.368
1097,Walt Disney,2021-08-01,AMER,SMB,Communications,Big Ol Database,558.4
1089,Nestle,2022-08-01,EMEA,Enterprise,Consumer Products,FinanceHub,145.764
1043,Siemens,2020-05-01,EMEA,Strategic,Manufacturing,Support,13.62
1057,Kroger,2022-04-01,EMEA,Enterprise,Retail,FinanceHub,434.646
1048,Carrefour,2023-05-01,AMER,Strategic,Retail,Support,440.19
1048,Carrefour,2023-05-01,AMER,Strategic,Retail,Support,64.4
1009,Ford Motor,2023-04-01,AMER,Enterprise,Manufacturing,Support,244.55
1009,Ford Motor,2023-04-01,AMER,Enterprise,Manufacturing,Support,195.76
1041,General Motors,2023-02-01,AMER,Enterprise,Manufacturing,Support,11.76
1041,General Motors,2023-02-01,AMER,Enterprise,Manufacturing,Marketing Suite - Gold,166.45
1009,Ford Motor,2023-06-01,AMER,SMB,Manufacturing,Storage,2.88
1024,ConocoPhillips,2020-05-01,APJ,Strategic,Energy,Marketing Suite - Gold,45.248
1075,Philip Morris International,2021-05-01,EMEA,SMB,Consumer Products,ChatBot Plugin,59.904
1075,Philip Morris International,2021-05-01,EMEA,SMB,Consumer Products,OneView,23.696
1075,Philip Morris International,2021-05-01,EMEA,SMB,Consumer Products,Support,7.968
1075,Philip Morris International,2021-05-01,EMEA,SMB,Consumer Products,OneView,18.2
1075,Philip Morris International,2021-05-01,EMEA,SMB,Consumer Products,Data Smasher,27.552
1075,Philip Morris International,2021-05-01,EMEA,SMB,Consumer Products,FinanceHub,844.116
1075,Philip Morris International,2021-05-01,EMEA,SMB,Consumer Products,Marketing Suite - Gold,76.752
1074,Pfizer,2022-09-01,EMEA,SMB,Healthcare,FinanceHub,3.0
1003,Allstate,2022-09-01,EMEA,SMB,Finance,ContactMatcher,7.506
1003,Allstate,2022-09-01,EMEA,SMB,Finance,FinanceHub,16.56
1048,Carrefour,2022-01-01,AMER,Strategic,Retail,SaaS Connector Pack,79.92
1048,Carrefour,2022-01-01,AMER,Strategic,Retail,Data Smasher,69.98
1093,Valero Energy,2023-05-01,APJ,Strategic,Energy,ContactMatcher,11.06
1093,Valero Energy,2023-05-01,APJ,Strategic,Energy,Marketing Suite,623.4648
1093,Valero Energy,2023-05-01,APJ,Strategic,Energy,Marketing Suite - Gold,772.68
1085,Target,2022-08-01,AMER,SMB,Retail,OneView,283.14
1085,Target,2022-08-01,AMER,SMB,Retail,Site Analytics,635.96
1085,Target,2022-08-01,AMER,SMB,Retail,Site Analytics,118.99
1085,Target,2022-08-01,AMER,SMB,Retail,SaaS Connector Pack,272.94
1047,Home Depot,2023-03-01,EMEA,SMB,Retail,SaaS Connector Pack,15.008
1067,Mondelez International,2020-03-01,EMEA,SMB,Consumer Products,ContactMatcher,33.088
1067,Mondelez International,2020-03-01,EMEA,SMB,Consumer Products,Marketing Suite - Gold,80.98
1067,Mondelez International,2020-03-01,EMEA,SMB,Consumer Products,Data Smasher,82.8
1067,Mondelez International,2020-03-01,EMEA,SMB,Consumer Products,Marketing Suite - Gold,21.36
1067,Mondelez International,2020-03-01,EMEA,SMB,Consumer Products,ContactMatcher,62.048
1021,Coca-Cola,2022-07-01,EMEA,SMB,Consumer Products,Storage,29.61
1014,Boeing,2022-12-01,EMEA,SMB,Manufacturing,Site Analytics,863.928
1095,Walgreens,2022-08-01,EMEA,Strategic,Retail,ContactMatcher,241.92
1095,Walgreens,2022-08-01,EMEA,Strategic,Retail,Marketing Suite,163.88
1095,Walgreens,2022-08-01,EMEA,Strategic,Retail,ContactMatcher,3.486
1095,Walgreens,2022-08-01,EMEA,Strategic,Retail,Storage,10.584
1060,Lowes,2022-06-01,APJ,SMB,Retail,Site Analytics,440.91
1049,Humana,2023-03-01,EMEA,SMB,Healthcare,ContactMatcher,5.715
1055,Johnson & Johnson,2020-12-01,AMER,SMB,Healthcare,SaaS Connector Pack,51.968
1055,Johnson & Johnson,2020-12-01,AMER,SMB,Healthcare,Data Smasher,71.976
1055,Johnson & Johnson,2020-12-01,AMER,SMB,Healthcare,FinanceHub,242.352
1055,Johnson & Johnson,2020-12-01,AMER,SMB,Healthcare,Support,221.92
1055,Johnson & Johnson,2020-12-01,AMER,SMB,Healthcare,Support,8.448
1002,Aetna,2021-12-01,AMER,SMB,Healthcare,ContactMatcher,29.52
1002,Aetna,2021-12-01,AMER,SMB,Healthcare,FinanceHub,302.94
1002,Aetna,2021-12-01,AMER,SMB,Healthcare,FinanceHub,142.36
1002,Aetna,2021-12-01,AMER,SMB,Healthcare,FinanceHub,546.66
1002,Aetna,2021-12-01,AMER,SMB,Healthcare,SaaS Connector Pack,212.13
1086,Huawei,2023-05-01,APJ,Enterprise,Tech,ChatBot Plugin,5.248
1086,Huawei,2023-05-01,APJ,Enterprise,Tech,Marketing Suite - Gold,74.416
1086,Huawei,2023-05-01,APJ,Enterprise,Tech,Support,6.848
1086,Huawei,2023-05-01,APJ,Enterprise,Tech,SaaS Connector Pack,7.996
1089,Nestle,2022-06-01,APJ,Strategic,Consumer Products,OneView,8.712
1039,BMW,2022-05-01,EMEA,SMB,Manufacturing,Support,65.17
1039,BMW,2022-05-01,EMEA,SMB,Manufacturing,FinanceHub,14.62
1039,BMW,2022-05-01,EMEA,SMB,Manufacturing,SaaS Connector Pack,173.24
1024,ConocoPhillips,2023-06-01,AMER,SMB,Energy,ContactMatcher,895.92
1024,ConocoPhillips,2023-06-01,AMER,SMB,Energy,Marketing Suite - Gold,130.71
1024,ConocoPhillips,2023-06-01,AMER,SMB,Energy,ChatBot Plugin,11.68
1024,ConocoPhillips,2023-06-01,AMER,SMB,Energy,Data Smasher,62.31
1024,ConocoPhillips,2020-03-01,EMEA,SMB,Energy,ContactMatcher,0.852
1057,Kroger,2020-12-01,APJ,SMB,Retail,Support,36.288
1057,Kroger,2020-12-01,APJ,SMB,Retail,SaaS Connector Pack,56.568
1093,Valero Energy,2023-05-01,EMEA,SMB,Energy,Site Analytics,344.704
1007,AmerisourceBergen,2021-05-01,EMEA,SMB,Healthcare,Site Analytics,201.584
1071,News Corp.,2023-12-01,AMER,Enterprise,Misc,ContactMatcher,521.96
1057,Kroger,2021-12-01,APJ,SMB,Retail,ChatBot Plugin,8.22
1043,Siemens,2021-10-01,AMER,Strategic,Manufacturing,Support,45.36
1053,Alphabet,2021-04-01,AMER,Enterprise,Tech,Marketing Suite - Gold,947.17
1053,Alphabet,2021-04-01,AMER,Enterprise,Tech,Support,61.96
1089,Nestle,2020-06-01,APJ,SMB,Consumer Products,ContactMatcher,268.935
1022,Comcast,2023-09-01,AMER,Enterprise,Communications,ChatBot Plugin,7.58
1054,J.P. Morgan Chase & Co.,2022-05-01,EMEA,SMB,Finance,FinanceHub,14.73
1032,Itochu,2022-11-01,EMEA,Enterprise,Finance,ContactMatcher,9.888
1032,Itochu,2022-11-01,EMEA,Enterprise,Finance,OneView,671.544
1016,Caterpillar,2020-11-01,EMEA,Enterprise,Manufacturing,Marketing Suite - Gold,1117.92
1016,Caterpillar,2020-11-01,EMEA,Enterprise,Manufacturing,Marketing Suite,275.952
1011,Bank of America Corp.,2020-11-01,AMER,SMB,Finance,ContactMatcher,123.144
1022,Comcast,2022-07-01,APJ,SMB,Communications,Data Smasher,15.576
1010,AT&T,2021-03-01,AMER,SMB,Communications,Support,212.64
1010,AT&T,2021-03-01,AMER,SMB,Communications,Support,9.87
1010,AT&T,2021-03-01,AMER,SMB,Communications,Data Smasher,53.25
1010,AT&T,2021-03-01,AMER,SMB,Communications,SaaS Connector Pack,19.92
1058,Pemex,2022-04-01,EMEA,Strategic,Energy,FinanceHub,658.746
1025,Costco Wholesale,2021-06-01,EMEA,Enterprise,Retail,ContactMatcher,8.26
1025,Costco Wholesale,2021-06-01,EMEA,Enterprise,Retail,ContactMatcher,29.84
1025,Costco Wholesale,2021-06-01,EMEA,Enterprise,Retail,Data Smasher,67.98
1066,Microsoft,2021-02-01,AMER,SMB,Tech,FinanceHub,61.06
1066,Microsoft,2021-02-01,AMER,SMB,Tech,ContactMatcher,35.544
1065,BNP Paribas,2023-11-01,AMER,SMB,Finance,FinanceHub,9.96
1065,BNP Paribas,2023-11-01,AMER,SMB,Finance,ChatBot Plugin,9.21
1065,BNP Paribas,2023-11-01,AMER,SMB,Finance,Support,27.93
1019,Cisco Systems,2023-03-01,EMEA,SMB,Tech,Storage,7.9
1019,Cisco Systems,2023-03-01,EMEA,SMB,Tech,Marketing Suite - Gold,221.16
1019,Cisco Systems,2023-03-01,EMEA,SMB,Tech,ContactMatcher,127.96
1019,Cisco Systems,2023-03-01,EMEA,SMB,Tech,ContactMatcher,18.69
1080,Allianz,2022-03-01,AMER,Strategic,Finance,Support,25.35
1080,Allianz,2022-03-01,AMER,Strategic,Finance,SaaS Connector Pack,35.28
1006,Aviva,2022-12-01,AMER,Strategic,Finance,Support,33.4
1018,Petrobras,2022-10-01,AMER,Strategic,Energy,Big Ol Database,837.6
1063,McKesson,2022-12-01,EMEA,SMB,Consumer Products,Site Analytics,40.68
1047,Home Depot,2023-11-01,EMEA,SMB,Retail,FinanceHub,209.568
1027,Gazprom,2021-12-01,APJ,SMB,Energy,Data Smasher,22.368
1008,Apple,2023-02-01,EMEA,SMB,Tech,ContactMatcher,3.882
1008,Apple,2023-02-01,EMEA,SMB,Tech,Support,115.296
1063,McKesson,2023-09-01,EMEA,SMB,Consumer Products,ContactMatcher,1.908
1015,Samsung Electronics,2023-05-01,APJ,Enterprise,Tech,ContactMatcher,43.372
1098,Nissan Motor,2020-11-01,EMEA,SMB,Transportation,Site Analytics,783.96
1098,Nissan Motor,2020-11-01,EMEA,SMB,Transportation,ContactMatcher,48.896
1098,Nissan Motor,2020-11-01,EMEA,SMB,Transportation,ContactMatcher,7.856
1052,Daimler,2022-12-01,AMER,SMB,Transportation,FinanceHub,5.904
1052,Daimler,2022-12-01,AMER,SMB,Transportation,Support,13.712
1089,Nestle,2020-09-01,AMER,SMB,Consumer Products,SaaS Connector Pack - Gold,182.94
1060,Lowes,2023-11-01,AMER,SMB,Retail,ChatBot Plugin,27.76
1057,Kroger,2021-04-01,EMEA,Enterprise,Retail,ChatBot Plugin,25.99
1017,Chevron,2021-03-01,APJ,Strategic,Energy,Data Smasher,113.52
1017,Chevron,2021-03-01,APJ,Strategic,Energy,Site Analytics,359.88
1042,Goldman Sachs Group,2023-06-01,EMEA,SMB,Finance,Support,25.344
1064,Merck,2022-09-01,AMER,Enterprise,Healthcare,ContactMatcher,11.952
1064,Merck,2022-09-01,AMER,Enterprise,Healthcare,Support,6.24
1003,Allstate,2020-10-01,AMER,SMB,Finance,Site Analytics,742.336
1044,Lukoil,2023-11-01,APJ,SMB,Energy,SaaS Connector Pack,6.464
1044,Lukoil,2023-11-01,APJ,SMB,Energy,FinanceHub,11.52
1044,Lukoil,2023-11-01,APJ,SMB,Energy,Site Analytics,222.384
1047,Home Depot,2023-11-01,AMER,Enterprise,Retail,ChatBot Plugin,23.36
1070,HSBC Holdings,2022-02-01,EMEA,Strategic,Finance,FinanceHub,8.67
1070,HSBC Holdings,2022-02-01,EMEA,Strategic,Finance,Support,25.71
1087,Toyota Motor,2023-11-01,APJ,SMB,Manufacturing,OneView,100.94
1082,State Farm Insurance Cos.,2020-07-01,EMEA,SMB,Finance,FinanceHub,63.882
1002,Aetna,2020-11-01,APJ,SMB,Healthcare,FinanceHub,683.144
1002,Aetna,2020-11-01,APJ,SMB,Healthcare,ContactMatcher,1.476
1002,Aetna,2020-11-01,APJ,SMB,Healthcare,Support,40.712
1077,Procter & Gamble,2023-01-01,APJ,SMB,Consumer Products,Support,279.9
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,ChatBot Plugin,13.12
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,Marketing Suite,69.576
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,ChatBot Plugin,4.224
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,Data Smasher,58.08
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,SaaS Connector Pack,52.416
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,SaaS Connector Pack,54.92
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,ContactMatcher,364.95
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,Support,85.056
1066,Microsoft,2021-12-01,EMEA,SMB,Tech,Support,27.696
1070,HSBC Holdings,2021-06-01,EMEA,SMB,Finance,Support,24.96
1035,Fannie Mae,2021-03-01,AMER,Strategic,Finance,SaaS Connector Pack,43.13
1030,Airbus,2021-08-01,EMEA,SMB,Manufacturing,ContactMatcher,5.64
1004,Amazon,2022-05-01,EMEA,Strategic,Tech,ContactMatcher,57.582
1004,Amazon,2022-05-01,EMEA,Strategic,Tech,Support,31.104
1004,Amazon,2022-05-01,EMEA,Strategic,Tech,SaaS Connector Pack,30.192
1004,Amazon,2022-05-01,EMEA,Strategic,Tech,Site Analytics,43.6
1004,Amazon,2022-05-01,EMEA,Strategic,Tech,ChatBot Plugin,4.768
1004,Amazon,2022-05-01,EMEA,Strategic,Tech,ContactMatcher,10.38
1004,Amazon,2022-05-01,EMEA,Strategic,Tech,ContactMatcher,13.392
1043,Siemens,2023-07-01,EMEA,SMB,Manufacturing,Site Analytics,39.594
1043,Siemens,2023-07-01,EMEA,SMB,Manufacturing,SaaS Connector Pack,91.008
1046,Volkswagen,2021-11-01,AMER,SMB,Manufacturing,Support,37.94
1046,Volkswagen,2021-11-01,AMER,SMB,Manufacturing,Support,42.8
1046,Volkswagen,2021-11-01,AMER,SMB,Manufacturing,Marketing Suite - Gold,33.63
1041,General Motors,2020-11-01,EMEA,Strategic,Manufacturing,SaaS Connector Pack - Gold,62.808
1021,Coca-Cola,2021-12-01,EMEA,SMB,Consumer Products,Support,195.64
1021,Coca-Cola,2021-12-01,EMEA,SMB,Consumer Products,Site Analytics,239.9
1073,PepsiCo,2022-11-01,EMEA,SMB,Consumer Products,FinanceHub,380.058
1073,PepsiCo,2022-11-01,EMEA,SMB,Consumer Products,Alchemy,1199.976
1073,PepsiCo,2022-11-01,EMEA,SMB,Consumer Products,SaaS Connector Pack,48.576
1019,Cisco Systems,2022-05-01,AMER,SMB,Tech,Support,17.94
1022,Comcast,2020-12-01,EMEA,SMB,Communications,Support,18.264
1022,Comcast,2020-12-01,EMEA,SMB,Communications,OneView,34.656
1022,Comcast,2020-12-01,EMEA,SMB,Communications,OneView,81.552
1022,Comcast,2020-12-01,EMEA,SMB,Communications,Marketing Suite - Gold,227.136
1047,Home Depot,2023-06-01,EMEA,SMB,Retail,ContactMatcher,10.36
1049,Humana,2021-04-01,APJ,SMB,Healthcare,OneView,463.248
1049,Humana,2021-04-01,APJ,SMB,Healthcare,Data Smasher,383.952
1043,Siemens,2022-07-01,AMER,Enterprise,Manufacturing,ContactMatcher,44.856
1101,Banco Santander,2022-11-01,AMER,SMB,Finance,Big Ol Database,30.345
1101,Banco Santander,2022-11-01,AMER,SMB,Finance,FinanceHub,127.554
1101,Banco Santander,2022-11-01,AMER,SMB,Finance,SaaS Connector Pack,77.952
1005,American Express,2023-11-01,AMER,Strategic,Finance,ContactMatcher,14.016
1034,Exxon Mobil,2020-11-01,EMEA,Strategic,Energy,Marketing Suite - Gold,69.52
1034,Exxon Mobil,2020-11-01,EMEA,Strategic,Energy,ChatBot Plugin,5.64
1054,J.P. Morgan Chase & Co.,2022-05-01,EMEA,SMB,Finance,ContactMatcher,13.776
1088,Tyson Foods,2020-11-01,EMEA,SMB,Consumer Products,OneView,245.88
1088,Tyson Foods,2020-11-01,EMEA,SMB,Consumer Products,Marketing Suite - Gold,36.63
1088,Tyson Foods,2020-11-01,EMEA,SMB,Consumer Products,Marketing Suite - Gold,22.58
1088,Tyson Foods,2020-11-01,EMEA,SMB,Consumer Products,ContactMatcher,12.39
1016,Caterpillar,2023-10-01,AMER,Enterprise,Manufacturing,ContactMatcher,39.92
1016,Caterpillar,2023-10-01,AMER,Enterprise,Manufacturing,Support,61.96
1016,Caterpillar,2023-10-01,AMER,Enterprise,Manufacturing,ContactMatcher,19.936
1043,Siemens,2023-06-01,AMER,SMB,Manufacturing,ContactMatcher,3.798
1043,Siemens,2023-06-01,AMER,SMB,Manufacturing,Support,27.744
1043,Siemens,2023-06-01,AMER,SMB,Manufacturing,Site Analytics,158.376
1093,Valero Energy,2023-11-01,EMEA,Enterprise,Energy,SaaS Connector Pack,27.58
1042,Goldman Sachs Group,2022-12-01,AMER,SMB,Finance,ContactMatcher,5.553
1024,ConocoPhillips,2023-09-01,EMEA,SMB,Energy,Marketing Suite - Gold,243.92
1065,BNP Paribas,2022-11-01,AMER,SMB,Finance,Storage,14.96
